Timestamp,latitude,longitude,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Sentiment_Score,Ride_Sharing_Demand,Parking_Availability,Emission_Levels_g_km,Energy_Consumption_L_h,Traffic_Condition
2024-03-01 03:30:00,40.7412519741414,-73.9834233899745,69,38.21844785174,74.9390672915201,Green,Rain,0,-0.920596649865643,2,9,397.98873546672,16.9851390214686,Medium
2024-03-01 03:35:00,40.6669896292096,-73.8181296089855,145,41.9628479449719,39.8028063502986,Yellow,Snow,0,-0.54717566702953,3,34,204.139019686896,22.3941871393865,Medium
2024-03-01 03:40:00,40.6469435029844,-73.7158223752776,284,7.02917889054198,98.4286284272013,Green,Snow,0,-0.986647653353211,43,27,68.9994764759275,29.3711010301115,High
2024-03-01 03:45:00,40.8803123324819,-73.8660461406449,79,60.2816979262755,40.1847049549948,Red,Rain,0,-0.219638229693971,3,37,213.24818443865,9.85446506294578,Low
2024-03-01 03:50:00,40.879916086178,-73.9846320255382,11,9.31916074952085,22.4770210586774,Green,Fog,0,0.46129181246833,99,44,235.927030780604,20.1084252155827,High
2024-03-01 03:55:00,40.8087229690047,-73.8649814446546,271,23.1905525040155,45.0340814683713,Green,Snow,1,0.671849880907994,1,40,245.086228617033,21.3397715279486,High
2024-03-01 04:00:00,40.6349466505575,-73.7699824845926,225,73.8038220788574,49.8079160347635,Red,Snow,0,0.556134659881042,10,9,158.784534476253,20.1019105889824,High
2024-03-01 04:05:00,40.7154591949518,-73.7862534561717,280,41.0712666490924,96.4170443389613,Red,Clear,0,0.0372163703607444,44,47,497.506336720893,18.6274997036575,High
2024-03-01 04:10:00,40.7076632814366,-73.9694480177044,46,41.3578962202276,13.8396923071059,Yellow,Snow,0,0.0493435532945747,58,20,316.127923939399,15.4822851139654,Low
2024-03-01 04:15:00,40.6889574810921,-73.9150200940497,73,52.2164882234463,83.1662283829628,Yellow,Fog,0,0.517547084389852,88,0,494.724393186854,16.6265515611217,High
2024-03-01 04:20:00,40.8148078471943,-73.9816768015197,144,45.6098953431605,47.9161781837563,Green,Snow,0,0.789262135207371,46,49,412.435264977763,8.93811576305888,Medium
2024-03-01 04:25:00,40.6978410903533,-73.778256164947,26,57.4671872622378,13.7280015465951,Green,Snow,0,-0.31295447980658,33,9,309.989912208179,5.26093467888257,Low
2024-03-01 04:30:00,40.8839482541072,-73.9542946193706,299,16.8110626657557,64.8042986120992,Green,Fog,0,-0.151021358601918,49,20,285.052384795269,9.86047137938684,High
2024-03-01 04:35:00,40.704544536503,-73.7254649437091,154,22.8182862772974,50.7160880174673,Yellow,Snow,0,-0.806082809916511,87,11,293.125991183922,20.9325292937582,Medium
2024-03-01 04:40:00,40.8338128678797,-73.8214797826163,151,42.1348662316144,68.1527398277838,Yellow,Snow,0,-0.288704023793875,79,49,102.922071843597,14.0664538107586,Medium
2024-03-01 04:45:00,40.6662259489706,-73.8429601052205,150,43.6329004349811,13.3817691091483,Green,Clear,0,0.773267922988458,1,30,414.14572297421,6.81344720954949,Medium
2024-03-01 04:50:00,40.6854987703383,-73.9557531390064,224,44.0283509974642,56.796731160227,Green,Clear,0,-0.670162167094491,23,30,390.001088482438,19.9248650765392,High
2024-03-01 04:55:00,40.7388168470776,-73.9873105298889,293,32.2650409833992,92.7702757403784,Green,Snow,1,-0.939420733352309,64,0,162.55341636908,18.5983666270044,High
2024-03-01 05:00:00,40.8249779274628,-73.8971342962046,57,20.330510726738,28.8916312299888,Yellow,Clear,0,0.273166251084394,35,43,330.689896366832,20.5640679629169,Medium
2024-03-01 05:05:00,40.7285368212398,-73.8542266129101,286,51.5583598291733,99.6416221548609,Green,Snow,0,-0.625869442330946,34,21,419.478777901082,21.0285774326933,High
2024-03-01 05:10:00,40.7610261015958,-73.7259807283125,73,5.23537441786868,93.5553117997553,Green,Fog,0,0.0624303196936173,99,22,189.915327750011,11.9895707456905,High
2024-03-01 05:15:00,40.8870888492091,-73.7251938038482,14,18.7080374121317,42.9681251769088,Yellow,Snow,1,-0.800814249914174,11,27,243.717069400378,21.6271244238069,High
2024-03-01 05:20:00,40.8529328547116,-73.8183954652225,265,24.3392468249392,83.9109039568852,Yellow,Snow,0,-0.937540417026314,88,1,448.80392159091,7.42450435387042,High
2024-03-01 05:25:00,40.6438710902908,-73.7903793956555,56,65.8220894757867,80.9758585797407,Green,Clear,0,0.330462202707054,64,5,499.63577581613,29.807229980032,High
2024-03-01 05:30:00,40.8423105564413,-73.8601024573122,144,40.8250154187134,46.3399856312355,Green,Fog,0,-0.221419803853714,62,3,325.45454744496,19.1359176553692,Medium
2024-03-01 05:35:00,40.8042002237894,-73.8401920712093,115,16.8396924382762,93.731140372634,Green,Snow,0,0.860055269964206,23,6,68.8691036811408,5.31466555836869,High
2024-03-01 05:40:00,40.7320211321758,-73.7138084448117,11,44.2696612084329,62.2588610547915,Green,Fog,0,0.792400353565346,94,5,128.41737681901,9.40409557362472,Medium
2024-03-01 05:45:00,40.6633361769263,-73.9133011498553,234,43.8616733402175,98.6140278342933,Red,Fog,0,0.567352038865496,92,24,170.103429953502,14.9014111746178,High
2024-03-01 05:50:00,40.7697510273716,-73.7211069129641,246,12.3334805188931,92.514586669118,Red,Fog,0,0.333746863871714,8,26,242.9756859524,6.60581206085835,High
2024-03-01 05:55:00,40.6970056479123,-73.9469249441207,13,8.56738782865001,77.265649707124,Red,Snow,0,0.979152222428098,93,23,198.217551232498,8.31187675312908,High
2024-03-01 06:00:00,40.8560727732284,-73.7900028905334,176,60.3614762118478,31.246595913538,Green,Clear,0,-0.781473622441513,28,46,251.376981886956,23.1954802388552,Medium
2024-03-01 06:05:00,40.8691716278618,-73.9134943151917,176,76.1008085232942,95.3705517875449,Green,Rain,0,0.995434958734364,19,23,286.011369511667,18.5310525948495,High
2024-03-01 06:10:00,40.6935904668022,-73.7977127249376,95,18.2492385569516,20.9964980786583,Yellow,Clear,0,0.564780626813411,2,39,272.726826490633,21.5363302806976,High
2024-03-01 06:15:00,40.8045005244983,-73.9518797022734,54,77.8792493518617,26.0522382125471,Red,Snow,0,0.738372162450781,10,49,479.255561640764,17.9644741666834,Low
2024-03-01 06:20:00,40.8676365652491,-73.7317364305694,200,37.7857414762899,78.3127808872347,Red,Snow,0,-0.996933552693423,77,16,188.280429616115,13.0375935756216,Medium
2024-03-01 06:25:00,40.8086220938813,-73.9070983853757,236,66.9086659465428,15.4603022069218,Red,Snow,0,0.480625742143178,63,18,110.06733809348,17.5812426908339,High
2024-03-01 06:30:00,40.7363126646519,-73.8597846052158,147,11.6236769670323,93.0904915442953,Yellow,Clear,0,-0.419268073753892,89,29,228.284064624169,6.33851173984509,High
2024-03-01 06:35:00,40.6037613626049,-73.9723485476488,155,21.1436618422761,97.5150923158531,Yellow,Snow,0,0.687760984396542,95,4,495.180651724227,24.2915174759805,High
2024-03-01 06:40:00,40.7311564811897,-73.7529343563036,81,68.8796140869138,44.0758704960793,Red,Clear,1,0.0461074671160118,67,2,282.701061840601,8.24483642796574,High
2024-03-01 06:45:00,40.8768652466071,-73.8800051298104,255,24.7496440512365,66.7916661015755,Green,Snow,0,0.144396750820521,60,12,120.675748233597,12.0028410384844,High
2024-03-01 06:50:00,40.7304957876319,-73.8916213776994,56,47.6010846514676,90.0080942365379,Red,Snow,0,0.205982195101651,3,43,444.96075873289,29.6422942536991,High
2024-03-01 06:55:00,40.7458758000192,-73.874817166361,99,42.3157968305648,69.4197220921442,Green,Fog,0,0.0792598902000241,60,16,258.977893693663,12.5247784482086,Medium
2024-03-01 07:00:00,40.7305418625714,-73.714395981511,204,72.2823321870579,13.8035039433727,Green,Fog,0,0.736250922411824,49,6,191.252280282493,27.166896999793,High
2024-03-01 07:05:00,40.7552002187797,-73.9820575585345,276,44.7267094554228,75.0917986349789,Yellow,Snow,0,-0.298759678265258,83,48,395.998400893924,5.07585382167468,High
2024-03-01 07:10:00,40.7177975815853,-73.9539662275607,12,33.4854446192152,92.0879527575495,Green,Rain,0,0.452870186143008,58,17,132.554824890752,5.083560703151,High
2024-03-01 07:15:00,40.7053929989322,-73.825815985588,258,46.1058901654836,46.184200746738,Green,Snow,0,-0.0738146711498056,31,26,343.154968125521,18.9874689121981,High
2024-03-01 07:20:00,40.7406095384995,-73.7264559572693,50,76.4963909698745,51.0867943459975,Yellow,Rain,1,-0.394116310224195,64,14,488.192838577597,6.17460327301759,High
2024-03-01 07:25:00,40.8089181279241,-73.9721563276281,243,18.777667270456,36.3325314386625,Red,Clear,0,-0.178664373646847,17,20,436.579670109935,20.5489464925525,High
2024-03-01 07:30:00,40.7712445860711,-73.7286496802265,146,7.56411395155513,20.999440896506,Yellow,Snow,1,0.553477692063218,98,15,473.517083905755,29.9730910964609,High
2024-03-01 07:35:00,40.7008734187759,-73.8045928281868,238,18.5072647065154,11.6046771048059,Yellow,Fog,0,0.744503451228171,9,38,454.498645570483,11.5942656883623,High
2024-03-01 07:40:00,40.6727071015657,-73.837529414511,182,12.3642288852111,23.0622786454422,Green,Snow,0,0.447857295403298,10,31,490.528665888057,20.5493720124847,High
2024-03-01 07:45:00,40.7759254683046,-73.7057105349768,89,10.7753704319958,36.4781110977081,Yellow,Rain,0,-0.921347003427697,19,42,136.494379977813,19.1634551647016,High
2024-03-01 07:50:00,40.8649373302365,-73.9347740587134,113,28.5149956513012,71.2132812317127,Red,Rain,1,-0.638298416351383,25,31,305.109914272821,16.6790609692426,High
2024-03-01 07:55:00,40.6684415586725,-73.813235992208,225,6.80184217965601,83.0851443754174,Red,Snow,0,-0.0581050466197259,72,27,172.042898487994,9.31001482491007,High
2024-03-01 08:00:00,40.6653787729153,-73.9980471060062,69,32.7031541938492,22.7951835894026,Yellow,Fog,0,-0.921302194538703,68,4,244.23014151518,23.5525218099761,Medium
2024-03-01 08:05:00,40.7131707967469,-73.9959881084863,258,19.9142065811467,56.7338314488848,Yellow,Snow,0,-0.977814862700355,23,4,57.3285033157609,14.2349168870057,High
2024-03-01 08:10:00,40.7216200211271,-73.9265173966567,163,15.4537385704169,78.7914030535231,Red,Snow,0,0.0725452072563313,88,48,361.287018447234,23.5423592003733,High
2024-03-01 08:15:00,40.6277082136917,-73.8875774734986,32,39.4804826995287,94.7018410364765,Red,Snow,0,-0.873453487785489,79,37,281.645299660186,25.2597964316221,High
2024-03-01 08:20:00,40.8471889705899,-73.9784600882831,248,39.3714902656163,16.440377958876,Green,Rain,0,0.998040434155022,44,22,136.899958200444,11.6662335649273,High
2024-03-01 08:25:00,40.7433324125573,-73.9677157457022,187,53.5234162402569,91.5678985368759,Yellow,Rain,0,0.156560442024056,44,42,449.045265753785,27.2268085230961,High
2024-03-01 08:30:00,40.7802280812134,-73.7462548681388,230,56.5645076654746,36.3549268097448,Red,Fog,0,-0.948871293678351,64,11,72.952034284936,14.4333628111299,High
2024-03-01 08:35:00,40.8467559072138,-73.9121225426662,254,14.5629583488822,71.8824257619452,Yellow,Snow,0,-0.951846937112201,28,47,264.544940881036,9.35418290263868,High
2024-03-01 08:40:00,40.8874537025972,-73.9916510575347,176,43.3965817422911,78.6197369994863,Red,Snow,0,-0.383001408703835,36,1,91.9867204339994,5.35342867333999,Medium
2024-03-01 08:45:00,40.7526000087472,-73.7972275133287,167,47.2847013599044,90.512353217511,Yellow,Clear,0,0.145763136898848,5,38,59.5908995224101,18.4160229836402,High
2024-03-01 08:50:00,40.8351052835037,-73.9070134632016,267,29.5132863344992,49.8694210273858,Yellow,Snow,0,-0.237650302255769,57,19,326.232515898485,15.8509336134931,High
2024-03-01 08:55:00,40.7704096081429,-73.8396387063738,206,18.8566194695074,75.2438075901895,Green,Fog,1,-0.409532293740764,11,46,340.876969300863,26.5283755784157,High
2024-03-01 09:00:00,40.8356205640132,-73.8055347414328,43,8.35483649210628,80.9586846464575,Yellow,Fog,0,0.653683663156084,46,48,448.940234776777,27.6614642227298,High
2024-03-01 09:05:00,40.7135041052894,-73.9746038790357,202,12.8577938276527,71.2541396207277,Red,Rain,0,0.651859050907486,77,33,470.678993735635,20.6084507041566,High
2024-03-01 09:10:00,40.7719012884353,-73.7352843374921,66,79.02215440528,35.2298720756902,Green,Rain,0,-0.964689625895155,11,44,165.537646748122,28.2725538743015,Low
2024-03-01 09:15:00,40.8257588605115,-73.8739592954774,166,48.6473400304968,44.742054895984,Green,Fog,0,-0.732272306280174,93,13,168.495625558584,11.6520996005994,Medium
2024-03-01 09:20:00,40.883242626099,-73.8361820434232,253,6.99765642661595,51.3656973188653,Green,Rain,0,-0.59207810136625,88,5,161.81921050278,5.60262689273133,High
2024-03-01 09:25:00,40.86438347918,-73.9583845549733,274,29.9061907980363,90.2659898497751,Red,Rain,0,0.964929706738531,95,34,163.621440233169,14.0942315161545,High
2024-03-01 09:30:00,40.6049343818048,-73.8226598398625,44,44.5179160873847,86.3298053359946,Yellow,Rain,0,-0.391484013872862,3,25,346.723462016486,24.4461768672029,High
2024-03-01 09:35:00,40.700462434709,-73.8562104727815,55,36.0500414852901,22.9530032728603,Red,Rain,0,-0.905669973528986,32,11,442.981430654649,7.42368758622388,Medium
2024-03-01 09:40:00,40.7765755040821,-73.9253519082006,257,71.5182660924933,28.9412438804346,Yellow,Rain,0,0.0903078696231285,58,17,201.807520684975,6.98110799902831,High
2024-03-01 09:45:00,40.7790456485694,-73.9153697466806,22,45.3178214647266,73.2439738733307,Red,Snow,1,0.779584289304015,90,17,193.321833631766,16.8423837905205,High
2024-03-01 09:50:00,40.6188507562916,-73.8885810136118,293,45.4517107855488,65.2485032899281,Green,Fog,0,-0.0309126237127944,66,49,456.774250915036,20.5045412557555,High
2024-03-01 09:55:00,40.6658112790996,-73.9317444667102,15,67.3111596766847,13.2038492990988,Green,Rain,0,-0.0754718370715724,46,36,449.085500536174,10.1020722603777,Low
2024-03-01 10:00:00,40.6000918367038,-73.849898032772,278,28.5180284316772,28.7186765842534,Green,Fog,0,0.0251969905015306,41,39,370.59546814411,10.9555417744572,High
2024-03-01 10:05:00,40.8431935816445,-73.9103688563047,75,31.6776858319882,92.5052531108041,Yellow,Snow,0,-0.670130754869374,97,31,377.583349119374,29.6257210022346,High
2024-03-01 10:10:00,40.8508120753658,-73.8341273343418,292,59.4520775799168,51.5611309942492,Green,Fog,0,0.264762918532558,59,34,298.338810969961,15.7229337255011,High
2024-03-01 10:15:00,40.733805328403,-73.8488577595539,215,39.2416142296599,29.9190306494148,Red,Clear,0,-0.498199501529753,58,13,161.891938371995,17.587531494147,High
2024-03-01 10:20:00,40.8198238220313,-73.7691823767512,253,59.7466014576008,90.5367424606657,Yellow,Snow,0,0.455359498953669,99,45,354.662192936264,19.1941941930658,High
2024-03-01 10:25:00,40.7194911258896,-73.714571879212,33,35.1962739700995,34.0679359298447,Green,Fog,0,-0.9732940267533,58,44,80.0229218388462,8.11740529879315,Medium
2024-03-01 10:30:00,40.6077147150711,-73.7409105105617,297,78.0129023859288,83.2624143950169,Yellow,Clear,0,-0.62358581126955,28,9,246.933108230657,29.8021239513065,High
2024-03-01 10:35:00,40.8072733184314,-73.7629128779383,63,60.2709600040544,54.3735086116419,Red,Clear,0,-0.638927881111469,94,15,101.565223453002,14.8924202070063,Medium
2024-03-01 10:40:00,40.8155856914521,-73.7861333861379,270,77.9577956418201,58.6212288147196,Green,Clear,0,-0.907358681057264,96,1,441.597709323707,22.9384445219736,High
2024-03-01 10:45:00,40.6368993876041,-73.7244284216982,95,10.4384542743875,64.7054730733403,Green,Rain,0,0.435912192496402,39,31,243.522864961241,21.7620003472642,High
2024-03-01 10:50:00,40.6058527243471,-73.9270704487509,67,7.82615073208506,46.3892115982745,Yellow,Snow,0,-0.314957623210571,50,44,388.684916592376,20.7594634059316,High
2024-03-01 10:55:00,40.720008152511,-73.935167572413,141,33.1736606697563,93.7841458291947,Green,Rain,0,-0.78415030843626,17,41,171.24372485396,5.62657557811919,High
2024-03-01 11:00:00,40.7655334020979,-73.8831378696287,50,8.57749103063517,22.3965692810293,Red,Rain,0,-0.728248586663648,3,47,482.652070146138,20.6436914704022,High
2024-03-01 11:05:00,40.881839932992,-73.8617551944365,157,45.9812197086208,19.4347592046934,Red,Fog,0,0.339585059016029,13,5,453.527176609844,28.295879010054,Medium
2024-03-01 11:10:00,40.6259053879893,-73.9718897094805,264,50.5882706351526,80.2034460087968,Green,Snow,0,-0.0765301910136553,39,26,242.387667129237,7.34750929714953,High
2024-03-01 11:15:00,40.7759106209309,-73.9108272258387,34,71.8074888361272,98.920234635043,Yellow,Rain,0,-0.236271052173595,6,48,260.489309039139,18.690658402172,High
2024-03-01 11:20:00,40.7412918035596,-73.841484342942,17,62.8997728640144,91.6140248218921,Red,Clear,0,0.823758337478864,12,44,78.5985281070306,26.1530216698254,High
2024-03-01 11:25:00,40.740331366676,-73.7233409186152,182,6.36720210404757,75.2994869304805,Green,Fog,0,0.0980382728120408,84,22,209.822978110424,11.124231293583,High
2024-03-01 11:30:00,40.8806939967246,-73.9587035008819,95,63.4634801343526,86.9155271707105,Red,Clear,0,-0.289960167886047,72,11,168.683706057234,25.420662322981,High
2024-03-01 11:35:00,40.8283606748513,-73.8655898834631,83,22.0821080946198,61.5127114790928,Yellow,Clear,0,-0.750349711770867,91,40,498.4798069532,14.2145255252802,Medium
2024-03-01 11:40:00,40.8276768872972,-73.8886434904744,118,26.4159595529536,87.9161552722508,Yellow,Clear,0,-0.443384622916614,67,0,466.747890190669,6.39684616806401,High
2024-03-01 11:45:00,40.7086686450679,-73.7861068134005,144,20.9565922729006,22.1402034003148,Yellow,Rain,0,-0.513375744612199,87,17,390.391076540535,25.496605230664,Medium
2024-03-01 11:50:00,40.6163524069206,-73.9895004415122,246,23.0764373917737,39.8326250866055,Green,Rain,0,-0.417654270409197,37,29,72.3350073699415,17.9105719014824,High
2024-03-01 11:55:00,40.6608053169375,-73.9392899027632,242,61.8696371107256,82.3752792058718,Yellow,Rain,0,-0.842544866536817,18,23,289.10346850631,26.5323501339394,High
2024-03-01 12:00:00,40.6560907885068,-73.9179665228712,222,70.6132903509689,67.3621096643315,Yellow,Snow,0,-0.0606193820770677,46,37,324.980460981285,12.4336929799965,High
2024-03-01 12:05:00,40.7679539963887,-73.9723918325932,26,66.9876141399717,19.5391727230602,Yellow,Rain,0,-0.438173203244395,37,8,360.367974771729,9.12175947380153,Low
2024-03-01 12:10:00,40.6112886687814,-73.7803878923878,162,51.2330496970772,25.6311429642891,Green,Fog,0,-0.737940752477466,86,0,118.186513492709,25.6277159713432,Medium
2024-03-01 12:15:00,40.6504508655557,-73.9199705207734,136,66.5078286328906,78.9760024376244,Yellow,Clear,0,0.509191782979545,21,23,353.803233264082,25.4285586448436,Medium
2024-03-01 12:20:00,40.7613354610816,-73.8932129375315,178,60.4240339276775,84.9455899878366,Yellow,Rain,0,-0.344854535145508,57,8,259.563079078531,10.3505204319161,High
2024-03-01 12:25:00,40.6491532540402,-73.8732753954747,235,51.2378725643248,51.4418377145636,Red,Snow,0,0.352224019426433,88,29,119.665602615319,22.6794266867357,High
2024-03-01 12:30:00,40.7095383199761,-73.9251113907996,82,8.39107876061257,95.6415868698197,Green,Fog,0,-0.873887794674507,97,15,145.103659482446,23.8933138763375,High
2024-03-01 12:35:00,40.8116050911858,-73.900706502977,148,32.881285772377,25.8051345614117,Green,Clear,0,-0.645559643182711,78,6,348.146654904104,23.823548612657,Medium
2024-03-01 12:40:00,40.835623093226,-73.8961595254923,94,45.3557063886313,22.0163406993575,Green,Snow,0,0.241976754412608,15,6,145.971014201885,23.3796567886827,Low
2024-03-01 12:45:00,40.826782661096,-73.9709328466917,31,46.9065856605015,15.8547796567663,Yellow,Snow,0,0.880378704399949,55,28,217.292724803723,13.3418520040265,Low
2024-03-01 12:50:00,40.8198219341879,-73.9918886713848,57,70.1666836902009,67.0255079320052,Yellow,Fog,0,0.741994045330884,77,35,127.064114181319,19.8572904062889,Medium
2024-03-01 12:55:00,40.7697958127946,-73.9467225096246,10,22.3962233734949,28.1585689736916,Red,Rain,0,0.681190096332401,69,23,338.381887577139,28.7007627978025,Medium
